"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"07","福島県","07214","本宮市","072140005000","荒井","37.486373","140.376777","0","1"
"07","福島県","07214","本宮市","072140006000","白岩","37.499920","140.464399","0","1"
"07","福島県","07214","本宮市","072140007000","糠沢","37.497107","140.427347","0","1"
"07","福島県","07214","本宮市","072140008000","高木","37.515693","140.412806","0","1"
"07","福島県","07214","本宮市","072140009000","仁井田","37.491603","140.400556","0","1"
"07","福島県","07214","本宮市","072140010000","本宮","37.518895","140.395093","0","1"
"07","福島県","07214","本宮市","072140011000","岩根","37.492531","140.338728","0","1"
"07","福島県","07214","本宮市","072140012000","長屋","37.520844","140.472752","0","1"
"07","福島県","07214","本宮市","072140013000","和田","37.530113","140.443508","0","1"
"07","福島県","07301","伊達郡桑折町","073010001000","大字成田","37.844661","140.493773","0","1"
"07","福島県","07301","伊達郡桑折町","073010002000","大字松原","37.836914","140.485410","0","1"
"07","福島県","07301","伊達郡桑折町","073010003000","大字上郡　","37.844380","140.532048","0","1"
"07","福島県","07301","伊達郡桑折町","073010004000","字狐崎","37.834861","140.531823","0","1"
"07","福島県","07301","伊達郡桑折町","073010005000","字砂子沢四","37.837217","140.529984","0","1"
"07","福島県","07301","伊達郡桑折町","073010006000","字砂子沢三","37.837148","140.526844","0","1"
"07","福島県","07301","伊達郡桑折町","073010007000","字砂子沢二","37.837087","140.523994","0","1"
"07","福島県","07301","伊達郡桑折町","073010008000","字落合","37.837937","140.521301","0","1"
"07","福島県","07301","伊達郡桑折町","073010009000","字杉ノ前","37.837931","140.518883","0","1"
"07","福島県","07301","伊達郡桑折町","073010010000","字鳥居田","37.836011","140.515568","0","1"
"07","福島県","07301","伊達郡桑折町","073010011000","字白銀","37.836143","140.511025","0","1"
"07","福島県","07301","伊達郡桑折町","073010012000","字金原","37.836447","140.512801","0","1"
"07","福島県","07301","伊達郡桑折町","073010013000","字興福寺","37.835612","140.509737","0","1"
"07","福島県","07301","伊達郡桑折町","073010014000","大字平沢","37.850881","140.498021","0","1"
"07","福島県","07301","伊達郡桑折町","073010015000","大字南半田","37.873410","140.492449","0","1"
"07","福島県","07301","伊達郡桑折町","073010016000","大字北半田","37.883060","140.497320","0","1"
"07","福島県","07301","伊達郡桑折町","073010017000","字西八串","37.835575","140.534306","0","1"
"07","福島県","07301","伊達郡桑折町","073010018000","字東八串","37.834851","140.536267","0","1"
"07","福島県","07301","伊達郡桑折町","073010019000","字下川原","37.831168","140.533719","0","1"
"07","福島県","07301","伊達郡桑折町","073010020000","字砂子沢五","37.835237","140.528021","0","1"
"07","福島県","07301","伊達郡桑折町","073010021000","字新川原","37.834225","140.521860","0","1"
"07","福島県","07301","伊達郡桑折町","073010022000","字砂子沢一","37.834162","140.524427","0","1"
"07","福島県","07301","伊達郡桑折町","073010023000","字中島","37.832123","140.512846","0","1"
"07","福島県","07301","伊達郡桑折町","073010024000","字苅又","37.834622","140.513535","0","1"
"07","福島県","07301","伊達郡桑折町","073010025000","字界","37.829151","140.509349","0","1"
"07","福島県","07301","伊達郡桑折町","073010026000","字三角","37.830915","140.511133","0","1"
"07","福島県","07301","伊達郡桑折町","073010027000","字台下","37.833149","140.510965","0","1"
"07","福島県","07301","伊達郡桑折町","073010028000","字蒲田","37.830383","140.507631","0","1"
"07","福島県","07301","伊達郡桑折町","073010029000","字赤坂","37.830140","140.505583","0","1"
"07","福島県","07301","伊達郡桑折町","073010030000","字台","37.833438","140.509774","0","1"
"07","福島県","07301","伊達郡桑折町","073010031000","字一里壇","37.828638","140.504137","0","1"
"07","福島県","07301","伊達郡桑折町","073010032000","字和尚堂","37.841646","140.517234","0","1"
"07","福島県","07301","伊達郡桑折町","073010033000","字赤川原","37.838042","140.531533","0","1"
"07","福島県","07301","伊達郡桑折町","073010034000","字佐野","37.840440","140.523450","0","1"
"07","福島県","07301","伊達郡桑折町","073010035000","字堰下","37.850131","140.523257","0","1"
"07","福島県","07301","伊達郡桑折町","073010036000","字仮屋","37.840572","140.520770","0","1"
"07","福島県","07301","伊達郡桑折町","073010037000","字六角","37.838573","140.516169","0","1"
"07","福島県","07301","伊達郡桑折町","073010038000","字新和町","37.840369","140.516577","0","1"
"07","福島県","07301","伊達郡桑折町","073010039000","字藪内","37.838792","140.513263","0","1"
"07","福島県","07301","伊達郡桑折町","073010040000","字下釜","37.841023","140.522451","0","1"
"07","福島県","07301","伊達郡桑折町","073010041000","字庫場","37.840582","140.519544","0","1"
"07","福島県","07301","伊達郡桑折町","073010042000","字陣屋","37.842897","140.520085","0","1"
"07","福島県","07301","伊達郡桑折町","073010043000","字舘","37.844711","140.521860","0","1"
"07","福島県","07301","伊達郡桑折町","073010044000","字沢","37.845742","140.520037","0","1"
"07","福島県","07301","伊達郡桑折町","073010045000","字町裏","37.848626","140.519983","0","1"
"07","福島県","07301","伊達郡桑折町","073010046000","字堰合","37.850375","140.520978","0","1"
"07","福島県","07301","伊達郡桑折町","073010047000","字南町","37.840745","140.518258","0","1"
"07","福島県","07301","伊達郡桑折町","073010048002","字新吉町二丁目","37.841864","140.516261","0","3"
"07","福島県","07301","伊達郡桑折町","073010049000","字道場前","37.843001","140.517574","0","1"
"07","福島県","07301","伊達郡桑折町","073010048001","字新吉町一丁目","37.842790","140.516288","0","3"
"07","福島県","07301","伊達郡桑折町","073010050000","字寺坂二","37.842947","140.516829","0","1"
"07","福島県","07301","伊達郡桑折町","073010051000","字寺坂一","37.842040","140.515311","0","1"
"07","福島県","07301","伊達郡桑折町","073010052000","字諏訪","37.841113","140.513736","0","1"
"07","福島県","07301","伊達郡桑折町","073010053000","字本町","37.845131","140.518524","0","1"
"07","福島県","07301","伊達郡桑折町","073010054000","字桑島三","37.845667","140.516578","0","1"
"07","福島県","07301","伊達郡桑折町","073010055000","字西町","37.843906","140.516127","0","1"
"07","福島県","07301","伊達郡桑折町","073010056000","字新町","37.843041","140.513865","0","1"
"07","福島県","07301","伊達郡桑折町","073010057000","字桑島四","37.845311","140.514407","0","1"
"07","福島県","07301","伊達郡桑折町","073010058000","字桑島二","37.848323","140.516568","0","1"
"07","福島県","07301","伊達郡桑折町","073010059000","字北町","37.848043","140.518457","0","1"
"07","福島県","07301","伊達郡桑折町","073010060000","字東大隅","37.850096","140.516431","0","1"
"07","福島県","07301","伊達郡桑折町","073010061000","字桑島一","37.847568","140.514817","0","1"
"07","福島県","07301","伊達郡桑折町","073010062000","字桑島五","37.847562","140.512398","0","1"
"07","福島県","07301","伊達郡桑折町","073010063000","字西大隅","37.850139","140.514850","0","1"
"07","福島県","07301","伊達郡桑折町","073010064000","字芝堤","37.852097","140.515294","0","1"
"07","福島県","07301","伊達郡桑折町","073010065000","字田植","37.837388","140.509154","0","1"
"07","福島県","07301","伊達郡桑折町","073010066000","大字伊達崎","37.849496","140.553922","0","1"
"07","福島県","07301","伊達郡桑折町","073010067000","大字下郡　","37.850544","140.537474","0","1"
"07","福島県","07301","伊達郡桑折町","073010068000","字東段","37.852038","140.519976","0","1"
"07","福島県","07301","伊達郡桑折町","073010069000","字西段","37.852150","140.516844","0","1"
"07","福島県","07301","伊達郡桑折町","073010070000","字上町","37.851561","140.518358","0","1"
"07","福島県","07301","伊達郡桑折町","073010071000","大字谷地","37.860902","140.530714","0","1"
"07","福島県","07301","伊達郡桑折町","073010072000","大字万正寺","37.848263","140.508320","0","1"
"07","福島県","07303","伊達郡国見町","073030001000","大字泉田","37.887465","140.505805","0","1"
"07","福島県","07303","伊達郡国見町","073030002000","大字小坂","37.895471","140.514199","0","1"
"07","福島県","07303","伊達郡国見町","073030003000","大字貝田","37.908375","140.571341","0","1"
"07","福島県","07303","伊達郡国見町","073030004000","新内谷","37.887932","140.531114","0","1"
"07","福島県","07303","伊達郡国見町","073030005000","新鳥取","37.889547","140.527429","0","1"
"07","福島県","07303","伊達郡国見町","073030006000","小坂南","37.887062","140.528709","0","1"
"07","福島県","07303","伊達郡国見町","073030007000","新小坂","37.883964","140.526863","0","1"
"07","福島県","07303","伊達郡国見町","073030008000","板橋南","37.874912","140.536012","0","1"
"07","福島県","07303","伊達郡国見町","073030009000","新泉田","37.879485","140.523331","0","1"
"07","福島県","07303","伊達郡国見町","073030010000","大字川内","37.869889","140.587413","0","1"
"07","福島県","07303","伊達郡国見町","073030011000","大字徳江","37.863143","140.566599","0","1"
"07","福島県","07303","伊達郡国見町","073030012000","大字塚野目","37.867270","140.547091","0","1"
"07","福島県","07303","伊達郡国見町","073030013000","大字藤田","37.875182","140.548986","0","1"
"07","福島県","07303","伊達郡国見町","073030014000","大字西大枝","37.876228","140.583523","0","1"
"07","福島県","07303","伊達郡国見町","073030015000","大字森山","37.877988","140.564235","0","1"
"07","福島県","07303","伊達郡国見町","073030016000","大字大木戸","37.891164","140.569921","0","1"
"07","福島県","07303","伊達郡国見町","073030017000","大字山崎","37.881755","140.544281","0","1"
"07","福島県","07303","伊達郡国見町","073030018000","大字光明寺","37.897151","140.587910","0","1"
